구분,국립공원관리번호,공원사무소코드,분류코드,일련번호,시작점_ID,종점_ID,사용여부,지리정보시스템 상 거리(m),난이도,쉐입거리(Shape_Leng),경도,위도
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0212381,35.12770567
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0213747,35.1277344
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0214902,35.12778044
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0215988,35.12779764
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0216794,35.1278034
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0218755,35.12778326
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0221032,35.12775438
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0222468,35.12773714
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0225447,35.1277544
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0229168,35.12775712
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0229812,35.12773692
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0231988,35.1276353
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0233037,35.12759283
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0234107,35.12748528
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.023584,35.12740791
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0237683,35.12733207
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0238954,35.12728049
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0240558,35.12725775
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0241758,35.12727287
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0242993,35.12734711
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0243509,35.12735323
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0244135,35.12733501
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0245998,35.12723646
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0246403,35.12722131
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0246882,35.1272213
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0247177,35.12724698
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0247565,35.1273455
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.024834,35.12740308
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0248801,35.12750618
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0249077,35.12753349
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0249704,35.12752284
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0250608,35.12746369
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0251676,35.12742122
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0253261,35.12733781
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0254331,35.12727875
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.025481,35.12722872
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0255382,35.12719536
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0255916,35.12719228
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0256635,35.12714828
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0256967,35.12714981
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0257576,35.12719071
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.025846,35.12727867
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0260655,35.12738472
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0261908,35.12733917
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0262479,35.12730734
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0262682,35.12728156
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0262885,35.12721035
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0263253,35.12718907
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0264175,35.12717093
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.026447,35.12715569
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0265244,35.12712846
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0265779,35.12708446
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0266829,35.12702531
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.026812,35.12697525
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0269189,35.12696009
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0270553,35.12695555
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0271954,35.12699645
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0273669,35.12705401
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0275495,35.12709489
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0276766,35.12709026
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0277522,35.12710548
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0278297,35.12711754
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0279292,35.12710688
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0279809,35.12708416
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0281061,35.12705078
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0282076,35.12704012
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0282334,35.12701443
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0282537,35.12698558
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.028331,35.12694013
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0284269,35.12688702
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0285707,35.12682633
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0286924,35.12677628
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0288067,35.12674903
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0290536,35.12666253
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0293762,35.12651392
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.02952,35.1264214
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0297947,35.12620618
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.029896,35.12611972
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.02994,35.12601715
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0300379,35.12600918
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0302649,35.12586229
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0304404,35.12577518
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0306522,35.12569049
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0307702,35.12565811
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.030852,35.12561581
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0309003,35.12556605
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0309125,35.12552368
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0308973,35.12542165
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0307912,35.12521761
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.030658,35.12501979
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0305975,35.12494022
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0305733,35.12490534
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0305824,35.12488542
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0306216,35.12484557
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0307396,35.12480326
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0309637,35.12476833
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0311967,35.124736
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0314873,35.124706
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0316023,35.12470976
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0319383,35.12475195
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.032132,35.12476434
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0323197,35.12476429
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0324498,35.12474191
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0325709,35.12469708
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0326707,35.12465721
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0327433,35.12464223
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0328887,35.12463165
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0329916,35.12463288
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0331005,35.12463655
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0331565,35.12464275
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0332534,35.12464769
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0333093,35.12466516
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0333911,35.12469623
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.033432,35.12471614
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0335561,35.12474901
2311,21000000000,2101,501,68,0,0,1,2736.574299,0,0.02807552,127.0336397,35.12475271
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0240098,35.1329237
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0239818,35.13298472
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0239631,35.13305584
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0239561,35.13313174
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0239631,35.13318987
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0239818,35.13325333
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0240111,35.13330326
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0240566,35.1333494
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0240965,35.13337823
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.024128,35.13338977
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0241759,35.13339507
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0242251,35.1333893
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0242648,35.13337099
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0243408,35.13333546
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0243864,35.13332193
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0244519,35.13332048
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0244998,35.13332912
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0245267,35.13333777
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0245887,35.1333666
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0246577,35.13340409
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0246916,35.13341562
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0247231,35.13341705
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.02475,35.13341227
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0248213,35.13337954
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0248541,35.13337376
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0248985,35.13337664
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0249546,35.13338817
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0249955,35.13339537
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0250224,35.13339059
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0250809,35.13337705
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0251603,35.13333963
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0252305,35.13331456
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0252855,35.13330157
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0253486,35.13330156
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0254761,35.13331217
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.025531,35.13332081
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0255719,35.1333491
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0256023,35.13338759
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0256234,35.13341444
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0256351,35.13345095
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.025648,35.13353125
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0256772,35.13376236
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0256937,35.1339036
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0257159,35.13400067
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0257288,35.13403528
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0257458,35.13405817
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0258069,35.13414036
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.026107,35.1342876
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0262625,35.13436146
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0264499,35.1344658
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0264304,35.13453728
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0263942,35.13461048
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0263407,35.13466899
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0262913,35.1347001
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0262432,35.13475202
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0262135,35.13481711
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.02617,35.13491248
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.026138,35.13498964
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0260842,35.13510476
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0260478,35.13517886
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0259899,35.13530208
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0259581,35.1353842
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0259248,35.13546858
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0258845,35.13560559
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0258585,35.13573729
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0258514,35.13580687
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.02586,35.13592666
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0258728,35.13597173
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0258932,35.1360277
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0259066,35.13609124
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0259139,35.13616019
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0259251,35.13620264
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0259396,35.13623473
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0259549,35.13624924
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0259896,35.13626717
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0260435,35.13627599
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0261291,35.13627841
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0262198,35.13629182
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0262871,35.13630776
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0265574,35.13640676
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0266551,35.13644451
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0266651,35.13644685
2312,21000000000,2101,501,69,0,0,1,646.7614477,0,0.006398188,127.0267354,35.13644049
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9561527,35.13473377
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9563475,35.13481205
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9564581,35.13491541
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.956638,35.13502041
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9567773,35.13517786
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.956992,35.1353878
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9571719,35.13560728
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9573286,35.13577904
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9574794,35.1359365
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9576187,35.13613687
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9578914,35.13637546
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9580365,35.13655199
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9582454,35.1367667
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9583557,35.13690506
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9584369,35.13704818
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9585587,35.13725809
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.958669,35.13738691
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9586631,35.13754431
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9586456,35.13766831
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9586107,35.1378257
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9585873,35.13804033
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9585118,35.13816908
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9583898,35.13831213
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9583142,35.13839796
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9583026,35.13853628
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9582676,35.13869366
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9582385,35.13887013
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.958221,35.13900845
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9581455,35.13914674
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9580989,35.13930412
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9580988,35.13947106
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9581046,35.13963323
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9581045,35.13974294
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9580696,35.13986217
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9580347,35.13997663
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9580288,35.14009587
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9581333,35.14023899
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9582435,35.14034397
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9584061,35.14046327
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9585396,35.14052055
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9587021,35.14056831
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9589402,35.14059701
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.959126,35.14055414
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9592944,35.1405542
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9594338,35.14052086
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9595151,35.14048751
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9597184,35.14043511
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9598984,35.14041132
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.96009,35.14039231
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9602119,35.14039712
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.960299,35.14045915
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9603861,35.14052596
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9605254,35.14058324
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9606938,35.14063577
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9608621,35.14067875
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9610131,35.14068357
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9611408,35.14069315
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9612454,35.1406598
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9614138,35.14066462
2313,21000000000,2101,501,70,0,0,1,1050.031657,0,0.010397857,126.9615907,35.14071789
2314,21000000000,2101,501,71,0,0,1,0.400578062,0,0.00000439,127.0288746,35.13486527
2314,21000000000,2101,501,71,0,0,1,0.400578062,0,0.00000439,127.0288736,35.13486521
2314,21000000000,2101,501,71,0,0,1,0.400578062,0,0.00000439,127.0288758,35.13486521
2314,21000000000,2101,501,71,0,0,1,0.400578062,0,0.00000439,127.0288746,35.13486527
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0288746,35.13486527
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0288018,35.1348691
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0287427,35.13487623
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0286673,35.13491384
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0285937,35.13493729
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0284913,35.13497174
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0283497,35.13502333
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0282362,35.13507239
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0281827,35.135109
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0281289,35.13516436
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0280693,35.13526613
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0279999,35.1354146
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0279595,35.13554017
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0279362,35.1356395
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0278991,35.13579031
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0278934,35.13587567
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0278887,35.13595724
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0278762,35.13600826
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0278527,35.13604279
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0278224,35.13606551
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0277867,35.13607444
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0277253,35.13607851
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0276255,35.13607267
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0275586,35.13606539
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0275278,35.13607333
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0275026,35.13609055
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0274385,35.13613941
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0273584,35.1361754
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0272867,35.13619533
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0272075,35.13620517
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0270904,35.13621106
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0269522,35.13622433
2315,21000000000,2101,501,72,0,0,1,301.1717955,0,0.003036171,127.0268838,35.13624066
